era,name,stash_address,controller_address,commission_percent,self_stake,total_stake,num_stakers,era_points
1827,,DD6gcmNZCcpU3Fy1MgxHBzpUxnN1gbt7WyNvm778Cpgjq5T,DD6gcmNZCcpU3Fy1MgxHBzpUxnN1gbt7WyNvm778Cpgjq5T,100.00,10000000000,3444139091325246,1,100
1827,P2P.ORG / 124,EFUSE79xUuMydxDig3aXzVubhVCe66G4VvcShAL4E3CuFzJ,EFUSE79xUuMydxDig3aXzVubhVCe66G4VvcShAL4E3CuFzJ,5.00,1000000000000,4685547143902392,2,80
1827,,HBq6xnpavQ1uYxZUrfReERXCf6PcpaQkVCEWZAumahzntC3,Dha3hW3K2nsgjKBN5tVpRVNF3B4CpTThpw2fv83BA8c1dzy,5.00,1000000000000,4647380935861121,3,120
1827,,HCa4tvgXUC6VER2Lnw5d7By795Z4Ft3eiLDfPjDUj7pfsFY,EPrAFkpEuzzvoXbP97To6xgDTHLNmVUHPfK1mjJTLzpvPrS,5.00,1000000000000,4646113623844407,6,100
1827,P2P.ORG / 125,Eqqt1ziizHgQLqCmFTsdTj8XDUXLrRgod7upZXeVTwh144T,Eqqt1ziizHgQLqCmFTsdTj8XDUXLrRgod7upZXeVTwh144T,5.00,1000000000000,4694093664314925,4,40
1827,P2P.ORG / 43,Equen1McriMwoHSSJq8SymTXG9DjH7UEJ3GCkZyDhQbexXK,DkjHW15eCUaNJKcRg1kzV6VQF3TKxPFqo7eWHS8GXbWBEXo,5.00,5133985237369,7490529135244376,1,60
1827,,DLyDsNmZQAFLEfi3np7C8Cy2RsCzgA5prEsyTjXmNee8AVf,HyEPVN6m5x4PMZVdD8v5pUVb7pYiijd8XmKpAVDJ3iQMezQ,10.00,10000000000,4552140468139664,4,60
1827,P2P.ORG / 97,EvhhBvnMgowgc4BAU4QLamLv6D9y6CmtS37iMHZfSHqrVyd,EvhhBvnMgowgc4BAU4QLamLv6D9y6CmtS37iMHZfSHqrVyd,5.00,5566065513345,4867875987279109,3,80
1827,GoldenEye,FiNuPk2iPirbKC7Spse3NuE9rWjzaQonZmk6wRvk1LcEU13,DPn3ProBvyA8Pk5v5ZH3kbE2prDMVWCJm72tKDcoXhcLkUQ,2.00,100024128503,4852336563822667,14,80
1827,polkadot.pro / polkadot.pro,Fm1QkiLVyzurNusHBNyppN9UgsHZW97TT9NzW4NYqNkKxnX,HCVX2g789ixr2ot4teETkmXRG5vbwbscPEd4DLKH2W2bb6D,1.00,215234396650,4872104362559287,9,140
1827,,EqVmnv9QLGCAYqVahpD8t6VScxA21Awi4b1annP97r9fFuV,FaB35Mvp81iTi2YjLXkLemoeJkKsEw4UgfrowndqZtgakZw,10.00,10000000000,4578478573086676,2,60
1827,PATRACT / 03,Cx4f3kWZb4UsqtMavLJatP5C3Z47i5LM7Lmqx1r9YNpCpFf,Cx4f3kWZb4UsqtMavLJatP5C3Z47i5LM7Lmqx1r9YNpCpFf,10.00,21706253411250,4639088311286833,6,80
1827,,EYE6YhRx53PHfSuV2JoM2zqSKg5ndQS2sRfQXjiBdN7bEVU,HZZwfHqJygvW8nvF7UmkUMdx55LeULHSvNQSrwo3Ewtbvwp,100.00,1000000000000,4559561228660639,2,120
1827,P2P.ORG / 98,H6ruTkJn6pidhuciqFEtY5pRAdtbxzPEP4hmtoWHP53Z611,H6ruTkJn6pidhuciqFEtY5pRAdtbxzPEP4hmtoWHP53Z611,5.00,5197619056007,4675053499243736,17,200
1827,,EaArxYZAyY1SzSfnxX5EMsLgchmRNZdNQVgpKHZFUVeXbqD,EaArxYZAyY1SzSfnxX5EMsLgchmRNZdNQVgpKHZFUVeXbqD,100.00,10000000000,7333343333333333,1,80
1827,Joe / V01,FP6NJ41XMsHb2t7ijRhrtNW9mmNkRp9jMfw5Nwakvz9xNXE,HR6QHZ7K3Gf8weELLX6uUtUp3jzAaUr5LgAzQaULj37LQyh,9.00,51000000000000,4865556936185942,7,60
1827,P2P.ORG / 91,E62FhCdWQVu7UiRArd2LS6WFSmoGKa2HyxcTvfNQEKggoT9,E62FhCdWQVu7UiRArd2LS6WFSmoGKa2HyxcTvfNQEKggoT9,5.00,220959314107,5897527674734338,2,120
1827,P2P.ORG / 150,EoVBKaAihVBQLrckt8oiHtKYdtwnGJ5GHA8XihjuTGZjSJE,EoVBKaAihVBQLrckt8oiHtKYdtwnGJ5GHA8XihjuTGZjSJE,5.00,1000000000000,4649745742306047,4,100
1827,,CaRYnYy5JVW248MhNXxLb9NDaX7BWNE32vJfJKtQYY2bnqc,HBsQx5bB4QthbqFMRhhxXRmoTaBtR2fbqRQN1iBs8TDhevo,10.00,450000000000,6840544129289576,2,80
1827,,HqGhgHg6YvnhaXSnaAUvyTDiR4FirB6Ssh2XNDedTzwCDv2,Ce8jPXwfeRfqeKpyzmC2kpoX6vWZw2m8eP22yPCMCEyYxcw,10.00,962947412755,6840820164862785,8,80
1827,Zug Capital / 36,Czugca9adoWT5htngVxRs7TqxkN1enqyLmKsK4BMAQgprkB,DMVc4PFcBbAdzVGcduk4JGk4TpXdC5GgvRbN917ewvjpvpb,2.50,10000000000000,4861805965436786,1,60
1827,,J6ep7vgYK282TEkAbovRa4LzbQ1qDikQxJu8bbLaR7GKeGM,J6ep7vgYK282TEkAbovRa4LzbQ1qDikQxJu8bbLaR7GKeGM,100.00,10000000000,6875114905775540,1,60
1827,,HSTask4QsaByKMgQVw1y4xpAdrQzwEtQRz8GeQCZoGQgNtq,HSTask4QsaByKMgQVw1y4xpAdrQzwEtQRz8GeQCZoGQgNtq,100.00,10000000000000,3727832318724677,2,40
1827,Jaco / v32,G7qfizahfCsNwnwFEwFjsWEjq4gTSMaBQZaMSdRpsfgfYJa,G7qfizahfCsNwnwFEwFjsWEjq4gTSMaBQZaMSdRpsfgfYJa,3.00,1000000000000,4860131999104441,3,40
1827,,Ho7gyYXAWGLhcSpP7EsZQx4aetBejiwQBNNnJ4wN2rNrJak,EfechMbNQvDFMQaprb9TaaNaGn8i7Rr3un2EpXaUNmULboZ,100.00,1000000000000,5779251367410067,7,60
1827,,D8stAsctAXyfRUT6FdHcVyAeUYkmXuwKYbY1gYywe5zHR41,D8stAsctAXyfRUT6FdHcVyAeUYkmXuwKYbY1gYywe5zHR41,100.00,10000000000000,4317560845349813,1,40
1827,MANGLE capital / V26,EPSJf9puvUAZH1o4m5UYgWJknuekTQq4cFndwkw9iPHkvGR,EPSJf9puvUAZH1o4m5UYgWJknuekTQq4cFndwkw9iPHkvGR,5.00,500000000000,5531913247708764,5,60
1827,,DozNLhiXbzMZbhCFAKZc14r8metUmphSsGUG1mVigSpqFmS,DozNLhiXbzMZbhCFAKZc14r8metUmphSsGUG1mVigSpqFmS,100.00,10000000000,3523135047684443,1,80
1827,,H7hhKjWqyjDkJo2hoU4Ba3Xy5hM4z5JAxavQsXnUQq1F6ro,H7hhKjWqyjDkJo2hoU4Ba3Xy5hM4z5JAxavQsXnUQq1F6ro,100.00,100000000000,5542602393687993,1,100
1827,,GStASMn5u6M5zWm36uHfweQSCYFaqu4kmJenVp6UGYhzfdP,GStASMn5u6M5zWm36uHfweQSCYFaqu4kmJenVp6UGYhzfdP,100.00,10995000000000,3727497632181277,1,60
1827,,J7YtEAn5HsBk89hG8rHPJ2zJGJhYbcgdMgUarcMBLRwBhTC,J7YtEAn5HsBk89hG8rHPJ2zJGJhYbcgdMgUarcMBLRwBhTC,100.00,10000000000,3444612121004044,1,80
1827,Zug Capital,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DbaGQVB2gHdaHNmg6XsS7QLoG5p4mGCPFLHa4q9R9REFp2s,2.50,10000000000000,4861107064378689,23,100
1827,,D88iZFPGstB1ohuPGCZxEBp3SpNLuXhV5vzcyYXxKDfcUkV,HWCm4NRMkrJczyV21Fc3J4WXkdRPKdY9ytbquLGJ7Wb8dup,5.00,1000000000000,4647588799208371,5,100
1827,,GeYaudGgWyuhyJQphQPQn7fdgBu76zs3UhMQxEykkVbRFdT,GeYaudGgWyuhyJQphQPQn7fdgBu76zs3UhMQxEykkVbRFdT,100.00,500000000000,3750184824902724,1,60
1827,,HshTdrZiSJntTRh5oNytD2QuT38VDJHoGQmfcrtrZbViSGL,FDJEQu75ihcuyKeJ7cz97wWHsg2UEjLbsQN529P8T5r5Yrw,5.00,14425229336837,4649124327351400,4,40
1827,ONDIN,HWAGAxX2PAzNVg7w3ZyTprH5yvwbVwQ8rbWwuZxtQKbQupW,FiSfgqyFf3sQYRqvs9AecYJZvQCU7fut4gkjqwSJogA5cYY,10.00,50422593356669,5892704112952296,2,60
1827,,EDG3UZ9oYUBD7Duw1iieTb4QUpqkUiXtVbHkGh2yXxrfiCY,E9Cnt9SJYdHzzKmZSKsexeAJWc2jDPDTTtKg1PHQXUwY86h,5.00,1000000000000,4662592584603036,17,60
1827,P2P.ORG / 145,DQC9s6wxnitNJ1fTzL8SPaVkZnrGgwXp2N6pPbCKLYyNNwy,DQC9s6wxnitNJ1fTzL8SPaVkZnrGgwXp2N6pPbCKLYyNNwy,5.00,1000000000000,4683990061297886,3,40
1827,,Fc9ohcEuM2mCBQHLxB5bRCfZHuC2PoA4NwDLZzpmQpTm2vp,Fc9ohcEuM2mCBQHLxB5bRCfZHuC2PoA4NwDLZzpmQpTm2vp,100.00,10000000000,7333343333333333,1,120
1827,Icarus - Staking Facilities ,H1ye1dQ7zVM8obAmb21kfUKA8otRekWXn6fiToKusamaJK9,H1ye1dQ7zVM8obAmb21kfUKA8otRekWXn6fiToKusamaJK9,5.00,12300220132272,6868636762394567,2,220
1827,,G2owK7tZ6NELgbKXBPAhHLttundHcBWYPnJvPiZp18ghvEx,G2owK7tZ6NELgbKXBPAhHLttundHcBWYPnJvPiZp18ghvEx,100.00,10000000000,3444139091325246,1,60
1827,KIZOS,E84ypSizBDJDxwhtYy4Q4t5RKsy1DppPuU1AP47HVeKhXYt,GLsjvxcJ7n5mHHTyvjX3p4CGzCGwfbyEE1R8dubNejxJ9QN,8.00,50000000000000,4875237769162136,4,120
1827,BLACKMIRROR / BLACKMIRROR11,F526AZw6cfxqE3F322nFpnmFk16VdtrC8XwZqiBYBtMpENY,F526AZw6cfxqE3F322nFpnmFk16VdtrC8XwZqiBYBtMpENY,100.00,10000000000,5185147743813103,1,120
1827,Zug Capital / 79,CzugcaJwCv8Gj1EKnwMaG8uvcUs9FxBfLF2sp85HKJEVRsD,CfjHVHLAXiPeYeuu5K29E3DdNkpGtZF62295BdgooPdNsYp,2.50,10000000000000,4841789614466102,2,40
1827,SlavaMo,D2r9AudNkHHpKfGtS5rpVHkchBoBhRsR6TmNcTuU4yiTp6w,D65d1mCvFsPE14pfdYFUQh1mDbJ5jsrJdBDe7a4KxsJbGcf,3.00,50933700000000,6522862650380735,1,80
1827,RYABINA /  [24] T.ME/KUSAMA_BOT 🐦,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,3.00,153403340099,4864001620115053,9,40
1827,Zug Capital / 04,CzugcangqS9K4PJ7bkPoTM38zWVXPd4ofx4MmcC5p8vjfqG,ER3zFt3K3Z3m23Jq4bGv72p1feH9LNupd6h9fzV5TggRd1X,2.50,10000000000000,4870824953781753,6,140
1827,,JLeppfg7UTwVtYf6t3SjEwDC6uPi6t7ntYM7yyShUk4vnJq,JLeppfg7UTwVtYf6t3SjEwDC6uPi6t7ntYM7yyShUk4vnJq,100.00,10000000000,7333343333333333,1,20
1827,Zug Capital / 47,CzugcaNVxUp5PDTm35Fs2ut2hyjpJC7UZAovqeCPQw4kRtv,GkJT5VAz5uzeN9c41BhXfNZ864U4RATMnjSFfhbGeT4HtGP,2.50,10000000000000,4840512993726135,8,120
1827,,DRCstaSPSyJcPuy4DYjCbmCFaGdFp9wC1TefkHqw1s462W8,DRCstaSPSyJcPuy4DYjCbmCFaGdFp9wC1TefkHqw1s462W8,100.00,10000000000000,4081366445410849,1,100
1827,,Gq4V2SSoTv2eyARrbeZ24YBDkudSuqdm7kDm8yYGk3kxEet,HTZcFRuxroM4SqXKQDJAHTSfnDKqefcztxEJoxVJn5GsZP1,10.00,450000000000,6849342730889833,5,40
1827,,HqGK18Sc8SX5R8MMPBe7oCkisrd4ZW33jDJwYoitYoM85Nt,JKQUczBAdDtbWwkcgbNbpEqigkai66Z3bJeaYbGBnA1xQAp,5.00,1000000000000,4685475752926062,3,140
1827,Zug Capital / 17,Czugcaq5WFUNtfuxGHDEhywYfgxMVtRP6CsNKz3UjMXRbKc,HV2cLemTBxQaN5Vg7Pqp1myNU7bFFdeRKXhgR621bRi6a4M,2.50,10000000000000,4855705084170885,16,60
1827,⛓ NOVY ⛓ ,Cs7UFcNBsBV4Y65GsM3bDzpvinMKFQZyt6x9TrhVhc8ps4E,JBkddv85Zgq11PmgYZdtwDmipYUHFoPPhctqQmZaf3nnVwe,10.00,50000830428386,7018623647824523,4,60
1827,P2P.ORG / 99,GUwXoZ41dadC2hy3yQnRNjxPRqXnswujLqUAGS5Rp1oZm2Y,GUwXoZ41dadC2hy3yQnRNjxPRqXnswujLqUAGS5Rp1oZm2Y,5.00,5590107670282,4859592403500231,2,100
1827,,Gb3UXs8kXSy2eVpcpJg1iqczFjHyXmm1CWoSkfWwmTTFUb3,Fv2bCzgFtv4d4NjQjJKnpiBJ38qzDG9tuv7J79ubURKxq1D,5.00,1000000000000,4665071022642190,10,100
1827,P2P.ORG / 30,Dkz7kFKA33PKvCAkJUhhWkS6ePi7x7FaxQD3oj8BFSpx6fm,FANKED7Sps9hZoeWXN58QbBnFubEHXfhZxrGr4473vqVbsZ,5.00,5551367159375,4870123371369481,5,40
1827,Jaco / v09,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,3.00,1000000000000,4858451276697614,11,80
1827,,CzUXc2JqJP9nQSmN1vEYKfHw3dnKEQSkcXa7F48SqEjMS2r,Etf8QU9ehyA2nZeUCcoHitZBnwstg13tLifLgoxJ9f56AkW,10.00,200000000000,4562121264317720,8,100
1827,,FJaSzBUAJ1Nwa1u5TbKAFZG5MBtcUouTixdP7hAkmce2SDS,DFww1BMjfKXYeTihGY4Scsr8ysC6dM2vbRimrMCoFP8qm9e,6.00,5052528683332,5471899244297736,1,160
1827,,DSvpADG4DCVnNGk2Jiof8HB19KxBpZu8kVKAUybmpgd4gbk,DSvpADG4DCVnNGk2Jiof8HB19KxBpZu8kVKAUybmpgd4gbk,100.00,500000000000,3749146318410372,1,0
1827,RYABINA /  [22] T.ME/KUSAMA_BOT 🐦,CauLTiqZKSAAC7BmLrqTyKFVchj3XiRPXEuRzya7WcNAwa7,CauLTiqZKSAAC7BmLrqTyKFVchj3XiRPXEuRzya7WcNAwa7,3.00,104610579150,4905151411777620,4,40
1827,cryptoseal,J7F47voe95DEp7SVaqQHMvmasBA87TRjqbF8cephr1mVzhb,CdiTMkuHxe9EdW9yxHALsGhh81XAPNExfgY12SUNBbnKUDB,10.00,52678109446166,11716883470884904,1,100
1827,,FpwtrzJSZGax9GF5mcfiM6kpRtVNxdrsGWjB3eqj8nteYgB,F2rt5XhG5hzoaSGk1qLnJtyy6cZjvMMzXeHJG44XgSM2S12,5.00,1000000000000,4683489809807312,4,80
1827,Zug Capital / 16,Czugcamn1qxcQkUqYLskKJJwNh7NtqzthhcEjwxyPm6pnBM,HDjaaBWUA7fn3R1y6iwwQhXxe3zyWYyWXt268oQKKY8dTSx,2.50,10000000000000,4843912760201077,13,60
1827,,EFirsTAskJeZCdwHZA8Htba2jtF8i3zMj2jhunht6gYUi8T,EFirsTAskJeZCdwHZA8Htba2jtF8i3zMj2jhunht6gYUi8T,100.00,10000000000000,4081366445410849,1,80
1827,,FSETB7JeTuTsJBYzUcKBtHXBYtBft3pZ87FUxP2GaY4acFh,F8AJ3QMb5VLwE81VnaSHv7w5PuuxJyPXcQkFLHP8RvmNvVs,5.00,14737222139478,4646957225976131,11,120
1827,🐠 stakefish / SF-10,JEfishiSg6Tua9hofx9ee5kVS38U1LxZiEXcQFTcU87ZkJ3,Fffish93YxTUCpg5dSfvSmZ39UgNME79ENoRfhoUak4Q5uH,4.00,2535477305675,4911929925572236,3,40
1827,🐠 stakefish / SF-05,DifishR4auphofhzxsy2aupgYo4NaUECH7qgt71CgiB2o6P,EJfishLfW5zMeRtMjWUWMEpshnez4C1ubbsNamhkewdkUuG,4.00,2989735874136,4890922426213028,2,80
1827,,EStAsYrRLX8Rwvsxm2G5NXRB9AcozzNAAzVkpAxHCVN44Km,EStAsYrRLX8Rwvsxm2G5NXRB9AcozzNAAzVkpAxHCVN44Km,100.00,10000000000000,4317560845349813,1,40
1827,ETHICAL VALIDATORS,DbDAmhLFMhSQkZjnmAYjSktubPiSYKs6ubGtUmt5uC4eHzm,Ht3tTCKVWUSenj7xN2V64mymxEAiUh7NfWwPXTmXgHTsnCT,10.00,50988966669012,4829104128392783,4,160
1827,redpenguin,G7mWyu1Pom5XreLHUzDEcvFp6WaMuLuo4QKxtDB9yJZnH69,EisF8BKPCEMy3RUwzrEZcfcMmua4iojrogKcFgG9qLvQcYh,1.00,79577741499834,7423728752123961,3,0
1827,MANGLE capital / V55,EMa95MmdtFwKgskLKwVqYsW1Zj1v6f4ouTbz2pCE24NCsHU,EMa95MmdtFwKgskLKwVqYsW1Zj1v6f4ouTbz2pCE24NCsHU,5.00,500000000000,4799636742141178,4,80
1827,,DuSKhEtbMTfc94Xyj7N5Gnx1AJsWKdnEbgQoCv7ik97fGXm,DuSKhEtbMTfc94Xyj7N5Gnx1AJsWKdnEbgQoCv7ik97fGXm,10.00,20000000000,5593686330968185,1,160
1827,,Erk4roF94X7gw5skqNsdo5bimMwWPGFezkfAt6UcBYJCqaw,Erk4roF94X7gw5skqNsdo5bimMwWPGFezkfAt6UcBYJCqaw,100.00,10000000000,3444612121004044,1,100
1827,,H2En6EUbYxYpWj1sfxQ8iL45iv2d8qyno9AkEg9DpcTLpMY,H2En6EUbYxYpWj1sfxQ8iL45iv2d8qyno9AkEg9DpcTLpMY,100.00,500000000000,3749146318410372,1,60
1827,,Dmn4KUPZUCvDN5Qx8XZ6Ahn6wFSwvA3ZnRARXZZEiRzHdqj,EysoUoQWASXsaFqAyc7pCgecHySdyd68tAGpLXJguqmh7Cd,5.00,7349247543760,4662405149055860,5,140
1827,,HqmRBMQMtJddKxvttS2BHGqguqxBYH8zkSmN6VezTCkuAs2,HqmRBMQMtJddKxvttS2BHGqguqxBYH8zkSmN6VezTCkuAs2,100.00,10000000000,3875069128709850,1,40
1827,P2P.ORG / 80,EQC69RN8hYnUmZryZdy9FqqtQGHs36FVTWLCpBTKbHTMJZk,EQC69RN8hYnUmZryZdy9FqqtQGHs36FVTWLCpBTKbHTMJZk,5.00,5509455611553,5892474046017933,1,100
1827,,D5ofex8NihQS7T9tjUbGDLhZ7r5EeSLynsq9wurymZdGD9p,D5ofex8NihQS7T9tjUbGDLhZ7r5EeSLynsq9wurymZdGD9p,100.00,10000000000,3444612121004044,1,120
1827,,EkXqBmacCbg6c5Y3q6VycAWk6i32E4yV6SVJnD6LtpFNtNc,EkXqBmacCbg6c5Y3q6VycAWk6i32E4yV6SVJnD6LtpFNtNc,100.00,500000000000,3751713748378729,1,40
1827,,H7B9Xeb2hSa5DW7EqvEZVQonSyuiFZ9Qn3AnAWkobm7p97v,H7B9Xeb2hSa5DW7EqvEZVQonSyuiFZ9Qn3AnAWkobm7p97v,100.00,10000000000,6875114905775540,1,160
1827,Zug Capital / 03,CzugcatkNtmtWf4YUE8io2aE24k4nBc8eSZkGHfH5qTuu6T,Cw1TbQSWtGgkqqomBzMSJHyhDRTLL2RnpY8Q4KK18qbpRsj,2.50,10000000000000,4843397844732912,13,80
1827,Zug Capital / 54,CzugcaocyNDxy1yJuwijizNdhnFtdYqkynwX8PCKucSA3HB,Ce9rv4tRtkck4TmMyuo1Bu2TadTD9DbamFeN9vjaMevLZwg,2.50,10000000000000,4843246662730586,10,60
1827,Jaco / v06,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,3.00,1000000000000,4858995296013820,2,80
1827,P2P.ORG / 2,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,FAwd4BKNSKkyYqmBzvkWZBawLHL8mj1WNpoq4ZixgyeNzTa,5.00,5616022307432,4867265873496700,5,0
1827,,E8ZSZJd7NaRc98FFoKBXiH9q5qkffmNpZ2f2TnqmRgCzNvi,E8ZSZJd7NaRc98FFoKBXiH9q5qkffmNpZ2f2TnqmRgCzNvi,100.00,10000000000,3444612121004044,1,20
1827,Hypersphere / Hypersphere-2,DJq9J4jqqZSdUK5aVpXbjXHXDuueU7TxSGBDWhbYeDEwWSp,DJq9J4jqqZSdUK5aVpXbjXHXDuueU7TxSGBDWhbYeDEwWSp,100.00,10000000000,8000010000000000,1,0
1827,Jaco / v24,DYVw3YceUtPuK8uvg8WV7QCaaWPZKxMKSUNJ3FeimufpTqe,DYVw3YceUtPuK8uvg8WV7QCaaWPZKxMKSUNJ3FeimufpTqe,3.00,1000000000000,4851897124617555,5,60
1827,RYABINA /  [5] T.ME/KUSAMA_BOT 🐦,GqGHrVZ3h2LznE2snJZ6emccobBKpgx5pmumTApDNcPFuPr,GqGHrVZ3h2LznE2snJZ6emccobBKpgx5pmumTApDNcPFuPr,3.00,150000000000,4866601793502584,9,60
1827,,FoUoMb2zevBRtPPAZqgnvcSke8P8bj4vhkE1jgycf3CWDFN,FoUoMb2zevBRtPPAZqgnvcSke8P8bj4vhkE1jgycf3CWDFN,100.00,10000000000,3444612121004044,1,160
1827,Zug Capital / 76,CzugcaDh2UpuLuTm15S3wnWZndwU7QUgv8ubGTRD68ZyKzr,Hc9xCyWu1ERkADTyQpuq3ZgGaGmRnDsuobt58N5KPjiaybG,2.50,10000000000000,4868224111844762,2,20
1827,🔒stateless_money-2🔒 / 1,Cdaq3iUobZLYD2d8oqRQf1VKuRo6H64KsMBgJyxap4ZnARX,GaKSMadBVmaov99WwDDcNZtHCk9gDj3M8m3jGo4Kbz3cjvL,5.00,50313867692940,5809431719334747,3,120
1827,,ESwTgDFydemvHoGpQUKV16dSjTFXz5m9M23bugMuu8s7KAW,ESwTgDFydemvHoGpQUKV16dSjTFXz5m9M23bugMuu8s7KAW,100.00,100000000000,5542796171511406,2,60
1827,,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy,25.00,26659755438185,7051863297675091,3,100
1827,Good Karma,JKbJoCsgUEgjbGmGq7VdSNgSVQt8k43e3WWAYGCpiNP9r6D,Fa8FEXcYj89bVPkrahi1pz1aP4GwSZugaqYncM1WGpnyyzv,10.00,52451291754408,6522990819861554,1,80
1827,ALESSIO,GaK38GT7LmgCpRSTRdDC2LeiMaV9TJmx8NmQcb9L3cJ3fyX,Dz3PKiU68ErQ6zXbrSPVbQHQi5kPgKHZX1G6j4aJeXWDikz,1.00,50677260208457,4815382075146738,7,100
1827,HashQuark,D8BfryaM5xN62UuKUpLK5zbZEUSBtA76yP9YddQTKXi9pkB,GPcwRJAb8VXPX452qEGaag3QYDwJLHkGijDrtc1TeBH3FHf,10.00,58000000000000,5594002683651985,5,40
1827,AZIMUT,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,20.00,10666022187814,5233440761176576,17,60
1827,,Db2P54HPMkR8kqbP5RfWuXRFKhZ8NLQ77aT7VBZYfpKqTGP,H4BYS3e9csnSm6uPv7Ce11g1AW1pGNxm2huqRVwWdS6gZqD,5.00,16262724597504,4651831692791956,5,100
1827,,Fevs4x4wmBCw5uqpwf1jMaYuB7coskSWmPyxvfJbuZUgsFJ,EFgDQgx3GhixXMfZwQsPBoA78NEdQXoQv97fXRXrVQS3YLi,100.00,10000000000,4546732614579092,1,40
1827,,GhgHgYaTr8dnH47xUFaW8S57rXiL3TRsh69uv6wmGaFmE8r,GhgHgYaTr8dnH47xUFaW8S57rXiL3TRsh69uv6wmGaFmE8r,100.00,10000000000,3444612121004044,1,60
1827,Jaco / v23,GV683B9p3Md2nzLq5wVcHJ64P31cHzzwJu4KHSUp5kW2MQ2,GV683B9p3Md2nzLq5wVcHJ64P31cHzzwJu4KHSUp5kW2MQ2,3.00,1000000000000,4859915214538412,4,60
1827,RYABINA /  [8] T.ME/KUSAMA_BOT 🐦,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,3.00,150000000000,4866846563085006,5,100
1827,,DBceyhZGCdwu3xhXst7CG3iQyKBayP7Qh3gD5DbDR93QsDk,DSjqcjtwuZUPUa1kVMY6v9fEHaXug5Sp27bK9xF4AfL6qmJ,5.00,1000000000000,4662261024814735,3,60
1827,prematurata,H72hS8xLmSiSBqbBXHND2KbN8PAoevi52B685cbGki6T9nt,CmkDUCzstp7zHhupbBnXa8tb9eCYwtShZ9PdgePg473FanL,1.00,54404218716617,4835081609010089,20,40
1827,🐠 stakefish / SF-02,EfishAJ87FJJgudobhuWmZx96JawQdqKthJBZMLh5oa9f1p,GRfishByJ5hZJnJgkSmBGkB8vrMiKBnNwx5Sbe3YsJCsB1Y,4.00,3027401940037,4891113293270552,1,40
1827,Masternode24🔱,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ,HLu1SbNtBBLceWzYAb7w4qz4njB2Gfaf3TVr7eranfPpC9F,5.00,51776771986342,4864106626155310,25,40
1827,Zug Capital / 28,CzugcaRmvmJr2pjKfbZtRc1yvrf5o6955Zt47PQ4fpoF3NU,H3LutS3iJLJpY3dEHcCCmyFuYBLkNPDLdFTBFRnnnw4jyaE,2.50,10000000000000,4869624901520919,3,120
1827,Zug Capital / 87,CzugcaEVW3dGUceAzLH7r7cfguFUTb2f9iSBUeeMsRB8Gnt,GyujuoG23hU2uNJS87Vw7kn7i99ScNbFZjaJ7S8LPKqMQs4,2.50,10000000000000,4843165909194212,2,40
1827,P2P.ORG / 78,Ga2PVFSA2kBbkFVjAThHRVQEEH48jLJkYPETQYhradck6WJ,Ga2PVFSA2kBbkFVjAThHRVQEEH48jLJkYPETQYhradck6WJ,5.00,5260987024176,4860452622652356,5,60
1827,Zug Capital / 07,CzugcabnEhKE5kvrPjMEHiAK2ySrtNY5uwR5KTZSLCTM7mB,Gg7VhEjPXNq8Gs5qpda33ZrTXn6d8SLxh1F276c8QwSoTqY,2.50,10000000000000,4922645536739310,1,20
1827,,JKP5SQaexFgygCjUbrmbFwNSfxe6rU1vjexJ8RJiM1ZEDb1,DWMkErL43zD9pZLR9nD3tQJ2HWexnG3AVahBWbvsL5Tpot4,5.00,1000000000000,4647898265903754,4,120
1827,EVERSTAKE / EVERSTAKE 2,EMP286w89JTpvfRP2MKSWKgn9YiPw1JVTjmxdmVvcCzvim8,HHcyP44yrxsprQjcSJAKwYxZ7n5rui8Wnkzwvh8XBEJJ3c5,10.00,50000000000000,6962229268851322,1,40
1827,P2P.ORG / 12,FApDgUYw47GJMfwFaa7xPeR5FGtMkPWSoozW7n5tTPWwrNv,D3qBjQTcHTNSi72SfBK5b6LYDZJVQWT2Qi6aaXp7EDJ1Fvk,5.00,5995419196983,4867946437511172,7,120
